name,date,time,value
pm2p5,7/12/2009,18:00:00,1.19E-08
pm10,7/12/2009,18:00:00,1.69E-08
U10M,7/12/2009,18:00:00,5.89652
V10M,7/12/2009,18:00:00,1.69367
T2M,7/12/2009,18:00:00,298.61
D2M,7/12/2009,18:00:00,297.18
pm1,7/12/2009,21:00:00,6.01E-09
pm2p5,7/12/2009,21:00:00,7.71E-09
pm10,7/12/2009,21:00:00,1.10E-08
U10M,7/12/2009,21:00:00,6.4053
V10M,7/12/2009,21:00:00,2.04461
T2M,7/12/2009,21:00:00,298.564
D2M,7/12/2009,21:00:00,296.658
pm1,7/13/2009,0:00:00,1.58E-08
pm2p5,7/13/2009,0:00:00,2.06E-08
pm10,7/13/2009,0:00:00,2.95E-08
U10M,7/13/2009,0:00:00,6.35004
V10M,7/13/2009,0:00:00,1.80072
T2M,7/13/2009,0:00:00,298.577
D2M,7/13/2009,0:00:00,294.897
pm1,7/13/2009,3:00:00,1.10E-08
pm2p5,7/13/2009,3:00:00,1.48E-08
pm10,7/13/2009,3:00:00,2.14E-08
U10M,7/13/2009,3:00:00,6.03278
V10M,7/13/2009,3:00:00,1.87153
T2M,7/13/2009,3:00:00,298.44
D2M,7/13/2009,3:00:00,294.215
pm1,7/13/2009,6:00:00,8.89E-09
pm2p5,7/13/2009,6:00:00,1.19E-08
pm10,7/13/2009,6:00:00,1.73E-08
U10M,7/13/2009,6:00:00,5.37419
V10M,7/13/2009,6:00:00,2.32637
T2M,7/13/2009,6:00:00,299.022
D2M,7/13/2009,6:00:00,296.061
pm1,7/13/2009,9:00:00,8.75E-09
pm2p5,7/13/2009,9:00:00,1.12E-08
pm10,7/13/2009,9:00:00,1.62E-08
U10M,7/13/2009,9:00:00,4.76442
V10M,7/13/2009,9:00:00,2.53371
T2M,7/13/2009,9:00:00,298.009
D2M,7/13/2009,9:00:00,296.204
pm1,7/13/2009,12:00:00,1.34E-08
pm2p5,7/13/2009,12:00:00,1.63E-08
pm10,7/13/2009,12:00:00,2.31E-08
U10M,7/13/2009,12:00:00,3.06394
V10M,7/13/2009,12:00:00,2.67855
T2M,7/13/2009,12:00:00,296.833
D2M,7/13/2009,12:00:00,295.397
pm1,7/13/2009,15:00:00,1.35E-08
pm2p5,7/13/2009,15:00:00,1.65E-08
pm10,7/13/2009,15:00:00,2.35E-08
U10M,7/13/2009,15:00:00,4.59607
V10M,7/13/2009,15:00:00,2.3298
T2M,7/13/2009,15:00:00,297.283
D2M,7/13/2009,15:00:00,295.995
pm1,7/13/2009,18:00:00,1.21E-08
pm2p5,7/13/2009,18:00:00,1.49E-08
pm10,7/13/2009,18:00:00,2.13E-08
U10M,7/13/2009,18:00:00,5.39581
V10M,7/13/2009,18:00:00,1.51515
T2M,7/13/2009,18:00:00,298.11
D2M,7/13/2009,18:00:00,296.935
pm1,7/13/2009,21:00:00,1.11E-08
pm2p5,7/13/2009,21:00:00,1.37E-08
pm10,7/13/2009,21:00:00,1.95E-08
U10M,7/13/2009,21:00:00,5.2821
V10M,7/13/2009,21:00:00,2.72305
T2M,7/13/2009,21:00:00,298.893
D2M,7/13/2009,21:00:00,295.326
pm1,7/14/2009,0:00:00,1.70E-08
pm2p5,7/14/2009,0:00:00,2.08E-08
pm10,7/14/2009,0:00:00,2.96E-08
U10M,7/14/2009,0:00:00,5.07977
V10M,7/14/2009,0:00:00,3.73108
T2M,7/14/2009,0:00:00,299.056
D2M,7/14/2009,0:00:00,294.795
pm1,7/14/2009,3:00:00,1.07E-08
pm2p5,7/14/2009,3:00:00,1.33E-08
pm10,7/14/2009,3:00:00,1.91E-08
U10M,7/14/2009,3:00:00,5.98901
V10M,7/14/2009,3:00:00,3.5962
T2M,7/14/2009,3:00:00,298.738
D2M,7/14/2009,3:00:00,294.135
pm1,7/14/2009,6:00:00,7.78E-09
pm2p5,7/14/2009,6:00:00,9.70E-09
pm10,7/14/2009,6:00:00,1.39E-08
U10M,7/14/2009,6:00:00,5.4381
V10M,7/14/2009,6:00:00,3.17388
T2M,7/14/2009,6:00:00,299.001
D2M,7/14/2009,6:00:00,295.693
pm1,7/14/2009,9:00:00,7.79E-09
pm2p5,7/14/2009,9:00:00,9.41E-09
pm10,7/14/2009,9:00:00,1.34E-08
U10M,7/14/2009,9:00:00,3.95873
V10M,7/14/2009,9:00:00,3.56424
T2M,7/14/2009,9:00:00,297.79
D2M,7/14/2009,9:00:00,296.355
pm1,7/14/2009,12:00:00,1.33E-08
pm2p5,7/14/2009,12:00:00,1.58E-08
pm10,7/14/2009,12:00:00,2.23E-08
U10M,7/14/2009,12:00:00,3.38187
V10M,7/14/2009,12:00:00,2.66069
T2M,7/14/2009,12:00:00,297.964
D2M,7/14/2009,12:00:00,296.166
pm1,7/14/2009,15:00:00,1.13E-08
pm2p5,7/14/2009,15:00:00,1.35E-08
pm10,7/14/2009,15:00:00,1.90E-08
U10M,7/14/2009,15:00:00,3.75824
V10M,7/14/2009,15:00:00,3.07254
T2M,7/14/2009,15:00:00,298.103
D2M,7/14/2009,15:00:00,296.386
pm1,7/14/2009,18:00:00,6.38E-09
pm2p5,7/14/2009,18:00:00,7.61E-09
pm10,7/14/2009,18:00:00,1.08E-08
U10M,7/14/2009,18:00:00,5.1226
V10M,7/14/2009,18:00:00,1.81782
T2M,7/14/2009,18:00:00,299.517
D2M,7/14/2009,18:00:00,297.536
pm1,7/14/2009,21:00:00,5.76E-09
pm2p5,7/14/2009,21:00:00,6.93E-09
pm10,7/14/2009,21:00:00,9.85E-09
U10M,7/14/2009,21:00:00,4.09328
V10M,7/14/2009,21:00:00,-0.342881
T2M,7/14/2009,21:00:00,298.992
D2M,7/14/2009,21:00:00,295.767
pm1,7/15/2009,0:00:00,2.15E-08
pm2p5,7/15/2009,0:00:00,2.54E-08
pm10,7/15/2009,0:00:00,3.58E-08
U10M,7/15/2009,0:00:00,2.20486
V10M,7/15/2009,0:00:00,-4.14727
T2M,7/15/2009,0:00:00,300.104
D2M,7/15/2009,0:00:00,295.612
pm1,7/15/2009,3:00:00,1.51E-08
pm2p5,7/15/2009,3:00:00,1.77E-08
pm10,7/15/2009,3:00:00,2.49E-08
U10M,7/15/2009,3:00:00,1.8221
V10M,7/15/2009,3:00:00,-4.21026
T2M,7/15/2009,3:00:00,300.594
D2M,7/15/2009,3:00:00,294.693
pm1,7/15/2009,6:00:00,8.64E-09
pm2p5,7/15/2009,6:00:00,1.01E-08
pm10,7/15/2009,6:00:00,1.43E-08
U10M,7/15/2009,6:00:00,1.47825
V10M,7/15/2009,6:00:00,-4.1863
T2M,7/15/2009,6:00:00,299.385
D2M,7/15/2009,6:00:00,295.382
pm1,7/15/2009,9:00:00,6.84E-09
pm2p5,7/15/2009,9:00:00,7.98E-09
pm10,7/15/2009,9:00:00,1.12E-08
U10M,7/15/2009,9:00:00,0.765033
V10M,7/15/2009,9:00:00,-1.79441
T2M,7/15/2009,9:00:00,298.803
D2M,7/15/2009,9:00:00,296.209
pm1,7/15/2009,12:00:00,5.72E-09
pm2p5,7/15/2009,12:00:00,6.60E-09
pm10,7/15/2009,12:00:00,9.21E-09
U10M,7/15/2009,12:00:00,1.00167
V10M,7/15/2009,12:00:00,1.81338
T2M,7/15/2009,12:00:00,298.956
D2M,7/15/2009,12:00:00,295.581
pm1,7/15/2009,15:00:00,7.92E-09
pm2p5,7/15/2009,15:00:00,9.23E-09
pm10,7/15/2009,15:00:00,1.31E-08
U10M,7/15/2009,15:00:00,3.13203
V10M,7/15/2009,15:00:00,1.45514
T2M,7/15/2009,15:00:00,298.906
D2M,7/15/2009,15:00:00,294.937
pm1,7/15/2009,18:00:00,7.61E-09
pm2p5,7/15/2009,18:00:00,8.96E-09
pm10,7/15/2009,18:00:00,1.27E-08
U10M,7/15/2009,18:00:00,4.57527
V10M,7/15/2009,18:00:00,0.548946
T2M,7/15/2009,18:00:00,299.889
D2M,7/15/2009,18:00:00,296.273
pm1,7/15/2009,21:00:00,6.68E-09
pm2p5,7/15/2009,21:00:00,8.09E-09
pm10,7/15/2009,21:00:00,1.15E-08
U10M,7/15/2009,21:00:00,4.55305
V10M,7/15/2009,21:00:00,-0.642669
T2M,7/15/2009,21:00:00,300.436
D2M,7/15/2009,21:00:00,295.367
pm1,7/16/2009,0:00:00,0
pm2p5,7/16/2009,0:00:00,0
pm10,7/16/2009,0:00:00,0
U10M,7/16/2009,0:00:00,3.90131
V10M,7/16/2009,0:00:00,-2.96778
T2M,7/16/2009,0:00:00,300.905
D2M,7/16/2009,0:00:00,294.676
pm1,7/16/2009,3:00:00,0
pm2p5,7/16/2009,3:00:00,0
pm10,7/16/2009,3:00:00,0
U10M,7/16/2009,3:00:00,2.14259
V10M,7/16/2009,3:00:00,-2.54302
T2M,7/16/2009,3:00:00,301.527
D2M,7/16/2009,3:00:00,293.362
pm1,7/16/2009,6:00:00,1.23E-10
pm2p5,7/16/2009,6:00:00,1.53E-10
pm10,7/16/2009,6:00:00,2.11E-10
U10M,7/16/2009,6:00:00,0.722812
V10M,7/16/2009,6:00:00,-1.10972
T2M,7/16/2009,6:00:00,300.307
D2M,7/16/2009,6:00:00,295.836
pm1,7/16/2009,9:00:00,1.38E-09
pm2p5,7/16/2009,9:00:00,1.64E-09
pm10,7/16/2009,9:00:00,2.27E-09
U10M,7/16/2009,9:00:00,-0.689281
V10M,7/16/2009,9:00:00,1.33823
T2M,7/16/2009,9:00:00,297.919
D2M,7/16/2009,9:00:00,295.889
pm1,7/16/2009,12:00:00,1.55E-08
pm2p5,7/16/2009,12:00:00,1.81E-08
pm10,7/16/2009,12:00:00,2.56E-08
U10M,7/16/2009,12:00:00,-0.439977
V10M,7/16/2009,12:00:00,4.13731
T2M,7/16/2009,12:00:00,298.011
D2M,7/16/2009,12:00:00,295.499
pm1,7/16/2009,15:00:00,1.65E-08
pm2p5,7/16/2009,15:00:00,1.93E-08
pm10,7/16/2009,15:00:00,2.73E-08
U10M,7/16/2009,15:00:00,1.60032
V10M,7/16/2009,15:00:00,3.86637
T2M,7/16/2009,15:00:00,297.852
D2M,7/16/2009,15:00:00,295.816
pm1,7/16/2009,18:00:00,1.46E-08
pm2p5,7/16/2009,18:00:00,1.73E-08
pm10,7/16/2009,18:00:00,2.42E-08
U10M,7/16/2009,18:00:00,3.00285
V10M,7/16/2009,18:00:00,2.64188
T2M,7/16/2009,18:00:00,297.895
D2M,7/16/2009,18:00:00,297.072
pm1,7/16/2009,21:00:00,9.31E-09
pm2p5,7/16/2009,21:00:00,1.19E-08
pm10,7/16/2009,21:00:00,1.65E-08
U10M,7/16/2009,21:00:00,3.72898
V10M,7/16/2009,21:00:00,2.11989
T2M,7/16/2009,21:00:00,299.138
D2M,7/16/2009,21:00:00,297.947
pm1,7/17/2009,0:00:00,1.05E-08
pm2p5,7/17/2009,0:00:00,1.39E-08
pm10,7/17/2009,0:00:00,1.88E-08
U10M,7/17/2009,0:00:00,2.46434
V10M,7/17/2009,0:00:00,0.837073
T2M,7/17/2009,0:00:00,299.571
D2M,7/17/2009,0:00:00,296.918
pm1,7/17/2009,3:00:00,9.54E-09
pm2p5,7/17/2009,3:00:00,1.23E-08
pm10,7/17/2009,3:00:00,1.65E-08
U10M,7/17/2009,3:00:00,0.31157
V10M,7/17/2009,3:00:00,1.35908
T2M,7/17/2009,3:00:00,299.819
D2M,7/17/2009,3:00:00,297.54
pm1,7/17/2009,6:00:00,9.30E-09
pm2p5,7/17/2009,6:00:00,1.16E-08
pm10,7/17/2009,6:00:00,1.56E-08
U10M,7/17/2009,6:00:00,-0.0975177
V10M,7/17/2009,6:00:00,2.05758
T2M,7/17/2009,6:00:00,299.415
D2M,7/17/2009,6:00:00,298.626
pm1,7/17/2009,9:00:00,9.63E-09
pm2p5,7/17/2009,9:00:00,1.17E-08
pm10,7/17/2009,9:00:00,1.61E-08
U10M,7/17/2009,9:00:00,-1.00741
V10M,7/17/2009,9:00:00,2.14529
T2M,7/17/2009,9:00:00,297.326
D2M,7/17/2009,9:00:00,297.326
pm1,7/17/2009,12:00:00,7.34E-09
pm2p5,7/17/2009,12:00:00,8.87E-09
pm10,7/17/2009,12:00:00,1.24E-08
U10M,7/17/2009,12:00:00,-0.865256
V10M,7/17/2009,12:00:00,3.25858
T2M,7/17/2009,12:00:00,296.104
D2M,7/17/2009,12:00:00,295.796
pm1,7/17/2009,15:00:00,7.77E-09
pm2p5,7/17/2009,15:00:00,9.21E-09
pm10,7/17/2009,15:00:00,1.29E-08
U10M,7/17/2009,15:00:00,0.636435
V10M,7/17/2009,15:00:00,2.12284
T2M,7/17/2009,15:00:00,295.553
D2M,7/17/2009,15:00:00,295.552
pm1,7/17/2009,18:00:00,8.31E-09
pm2p5,7/17/2009,18:00:00,1.01E-08
pm10,7/17/2009,18:00:00,1.40E-08
U10M,7/17/2009,18:00:00,2.43954
V10M,7/17/2009,18:00:00,0.737798
T2M,7/17/2009,18:00:00,295.901
D2M,7/17/2009,18:00:00,295.901
pm1,7/17/2009,21:00:00,7.53E-09
pm2p5,7/17/2009,21:00:00,9.62E-09
pm10,7/17/2009,21:00:00,1.32E-08
U10M,7/17/2009,21:00:00,3.61239
V10M,7/17/2009,21:00:00,1.08089
T2M,7/17/2009,21:00:00,297.976
D2M,7/17/2009,21:00:00,297.975
pm1,7/18/2009,0:00:00,1.81E-08
pm2p5,7/18/2009,0:00:00,2.41E-08
pm10,7/18/2009,0:00:00,3.23E-08
U10M,7/18/2009,0:00:00,3.32805
V10M,7/18/2009,0:00:00,1.8594
T2M,7/18/2009,0:00:00,299.402
D2M,7/18/2009,0:00:00,297.346
pm1,7/18/2009,3:00:00,1.31E-08
pm2p5,7/18/2009,3:00:00,1.76E-08
pm10,7/18/2009,3:00:00,2.33E-08
U10M,7/18/2009,3:00:00,2.74013
V10M,7/18/2009,3:00:00,1.97774
T2M,7/18/2009,3:00:00,300.28
D2M,7/18/2009,3:00:00,296.245
pm1,7/18/2009,6:00:00,1.14E-08
pm2p5,7/18/2009,6:00:00,1.51E-08
pm10,7/18/2009,6:00:00,1.99E-08
U10M,7/18/2009,6:00:00,1.93
V10M,7/18/2009,6:00:00,2.48913
T2M,7/18/2009,6:00:00,300.117
D2M,7/18/2009,6:00:00,297.936
pm1,7/18/2009,9:00:00,1.24E-08
pm2p5,7/18/2009,9:00:00,1.59E-08
pm10,7/18/2009,9:00:00,2.13E-08
U10M,7/18/2009,9:00:00,1.41063
V10M,7/18/2009,9:00:00,2.98951
T2M,7/18/2009,9:00:00,298.673
D2M,7/18/2009,9:00:00,296.754
pm1,7/18/2009,12:00:00,7.51E-09
pm2p5,7/18/2009,12:00:00,8.75E-09
pm10,7/18/2009,12:00:00,1.24E-08
U10M,7/18/2009,12:00:00,-0.000179249
V10M,7/18/2009,12:00:00,3.6167
T2M,7/18/2009,12:00:00,298.115
D2M,7/18/2009,12:00:00,297.381
pm1,7/18/2009,15:00:00,1.04E-08
pm2p5,7/18/2009,15:00:00,1.23E-08
pm10,7/18/2009,15:00:00,1.72E-08
U10M,7/18/2009,15:00:00,1.71636
V10M,7/18/2009,15:00:00,4.13453
T2M,7/18/2009,15:00:00,297.358
D2M,7/18/2009,15:00:00,296.642
pm1,7/18/2009,18:00:00,1.15E-08
pm2p5,7/18/2009,18:00:00,1.51E-08
pm10,7/18/2009,18:00:00,2.07E-08
U10M,7/18/2009,18:00:00,3.8634
V10M,7/18/2009,18:00:00,2.96004
T2M,7/18/2009,18:00:00,297.617
D2M,7/18/2009,18:00:00,297.292
pm1,7/18/2009,21:00:00,1.06E-08
pm2p5,7/18/2009,21:00:00,1.54E-08
pm10,7/18/2009,21:00:00,2.09E-08
U10M,7/18/2009,21:00:00,4.45825
V10M,7/18/2009,21:00:00,2.56003
T2M,7/18/2009,21:00:00,299.01
D2M,7/18/2009,21:00:00,297.336
pm1,7/19/2009,0:00:00,3.05E-09
pm2p5,7/19/2009,0:00:00,4.37E-09
pm10,7/19/2009,0:00:00,5.92E-09
U10M,7/19/2009,0:00:00,2.86841
V10M,7/19/2009,0:00:00,2.11649
T2M,7/19/2009,0:00:00,300.114
D2M,7/19/2009,0:00:00,294.791
pm1,7/19/2009,3:00:00,5.13E-09
pm2p5,7/19/2009,3:00:00,7.13E-09
pm10,7/19/2009,3:00:00,9.52E-09
U10M,7/19/2009,3:00:00,1.60029
V10M,7/19/2009,3:00:00,2.34342
T2M,7/19/2009,3:00:00,300.695
D2M,7/19/2009,3:00:00,296.121
pm1,7/19/2009,6:00:00,7.03E-09
pm2p5,7/19/2009,6:00:00,9.24E-09
pm10,7/19/2009,6:00:00,1.24E-08
U10M,7/19/2009,6:00:00,0.791949
V10M,7/19/2009,6:00:00,2.79621
T2M,7/19/2009,6:00:00,299.431
D2M,7/19/2009,6:00:00,298.049
pm1,7/19/2009,9:00:00,9.76E-09
pm2p5,7/19/2009,9:00:00,1.24E-08
pm10,7/19/2009,9:00:00,1.69E-08
U10M,7/19/2009,9:00:00,0.768615
V10M,7/19/2009,9:00:00,3.07662
T2M,7/19/2009,9:00:00,297.871
D2M,7/19/2009,9:00:00,296.071
pm1,7/19/2009,12:00:00,1.25E-08
pm2p5,7/19/2009,12:00:00,1.59E-08
pm10,7/19/2009,12:00:00,2.19E-08
U10M,7/19/2009,12:00:00,0.498745
V10M,7/19/2009,12:00:00,4.10034
T2M,7/19/2009,12:00:00,296.735
D2M,7/19/2009,12:00:00,296.196
pm1,7/19/2009,15:00:00,1.42E-08
pm2p5,7/19/2009,15:00:00,1.82E-08
pm10,7/19/2009,15:00:00,2.50E-08
U10M,7/19/2009,15:00:00,2.52476
V10M,7/19/2009,15:00:00,2.97034
T2M,7/19/2009,15:00:00,296.626
D2M,7/19/2009,15:00:00,296.346
pm1,7/19/2009,18:00:00,1.27E-08
pm2p5,7/19/2009,18:00:00,1.63E-08
pm10,7/19/2009,18:00:00,2.25E-08
U10M,7/19/2009,18:00:00,4.28338
V10M,7/19/2009,18:00:00,2.36553
T2M,7/19/2009,18:00:00,297.695
D2M,7/19/2009,18:00:00,296.757
pm1,7/19/2009,21:00:00,9.52E-09
pm2p5,7/19/2009,21:00:00,1.23E-08
pm10,7/19/2009,21:00:00,1.69E-08
U10M,7/19/2009,21:00:00,4.82461
V10M,7/19/2009,21:00:00,2.09071
T2M,7/19/2009,21:00:00,299.239
D2M,7/19/2009,21:00:00,298.82
pm1,7/20/2009,0:00:00,2.25E-08
pm2p5,7/20/2009,0:00:00,2.89E-08
pm10,7/20/2009,0:00:00,3.97E-08
U10M,7/20/2009,0:00:00,3.31784
V10M,7/20/2009,0:00:00,1.54261
T2M,7/20/2009,0:00:00,300.021
D2M,7/20/2009,0:00:00,297.998
pm1,7/20/2009,3:00:00,2.18E-08
pm2p5,7/20/2009,3:00:00,2.79E-08
pm10,7/20/2009,3:00:00,3.81E-08
U10M,7/20/2009,3:00:00,2.25022
V10M,7/20/2009,3:00:00,1.3275
T2M,7/20/2009,3:00:00,301.219
D2M,7/20/2009,3:00:00,298.008
pm1,7/20/2009,6:00:00,2.14E-08
pm2p5,7/20/2009,6:00:00,2.70E-08
pm10,7/20/2009,6:00:00,3.67E-08
U10M,7/20/2009,6:00:00,1.72186
V10M,7/20/2009,6:00:00,1.52202
T2M,7/20/2009,6:00:00,300.032
D2M,7/20/2009,6:00:00,298.019
pm1,7/20/2009,9:00:00,2.18E-08
pm2p5,7/20/2009,9:00:00,2.71E-08
pm10,7/20/2009,9:00:00,3.69E-08
U10M,7/20/2009,9:00:00,1.30239
V10M,7/20/2009,9:00:00,1.98336
T2M,7/20/2009,9:00:00,298.077
D2M,7/20/2009,9:00:00,297.32
pm1,7/20/2009,12:00:00,2.06E-08
pm2p5,7/20/2009,12:00:00,2.53E-08
pm10,7/20/2009,12:00:00,3.46E-08
U10M,7/20/2009,12:00:00,0.552022
V10M,7/20/2009,12:00:00,2.74903
T2M,7/20/2009,12:00:00,297.31
D2M,7/20/2009,12:00:00,296.782
pm1,7/20/2009,15:00:00,2.39E-08
pm2p5,7/20/2009,15:00:00,2.98E-08
pm10,7/20/2009,15:00:00,4.11E-08
U10M,7/20/2009,15:00:00,1.9849
V10M,7/20/2009,15:00:00,3.5788
T2M,7/20/2009,15:00:00,297.085
D2M,7/20/2009,15:00:00,296.976
pm1,7/20/2009,18:00:00,2.18E-08
pm2p5,7/20/2009,18:00:00,2.82E-08
pm10,7/20/2009,18:00:00,3.83E-08
U10M,7/20/2009,18:00:00,4.24607
V10M,7/20/2009,18:00:00,2.17662
T2M,7/20/2009,18:00:00,297.871
D2M,7/20/2009,18:00:00,296.928
pm1,7/20/2009,21:00:00,1.54E-08
pm2p5,7/20/2009,21:00:00,2.07E-08
pm10,7/20/2009,21:00:00,2.76E-08
U10M,7/20/2009,21:00:00,5.00914
V10M,7/20/2009,21:00:00,0.850332
T2M,7/20/2009,21:00:00,299.65
D2M,7/20/2009,21:00:00,298.642
pm1,7/21/2009,0:00:00,6.52E-09
pm2p5,7/21/2009,0:00:00,8.86E-09
pm10,7/21/2009,0:00:00,1.16E-08
U10M,7/21/2009,0:00:00,2.10515
V10M,7/21/2009,0:00:00,-0.949748
T2M,7/21/2009,0:00:00,300.646
D2M,7/21/2009,0:00:00,297.597
pm1,7/21/2009,3:00:00,5.87E-09
pm2p5,7/21/2009,3:00:00,8.00E-09
pm10,7/21/2009,3:00:00,1.04E-08
U10M,7/21/2009,3:00:00,-0.256983
V10M,7/21/2009,3:00:00,-1.30676
T2M,7/21/2009,3:00:00,300.706
D2M,7/21/2009,3:00:00,298.585
pm1,7/21/2009,6:00:00,5.58E-09
pm2p5,7/21/2009,6:00:00,7.42E-09
pm10,7/21/2009,6:00:00,9.63E-09
U10M,7/21/2009,6:00:00,-0.73805
V10M,7/21/2009,6:00:00,0.326183
T2M,7/21/2009,6:00:00,299.733
D2M,7/21/2009,6:00:00,297.27
pm1,7/21/2009,9:00:00,6.63E-09
pm2p5,7/21/2009,9:00:00,8.33E-09
pm10,7/21/2009,9:00:00,1.11E-08
U10M,7/21/2009,9:00:00,-0.378337
V10M,7/21/2009,9:00:00,2.63314
T2M,7/21/2009,9:00:00,298.932
D2M,7/21/2009,9:00:00,297.253
pm1,7/21/2009,12:00:00,1.05E-08
pm2p5,7/21/2009,12:00:00,1.27E-08
pm10,7/21/2009,12:00:00,1.76E-08
U10M,7/21/2009,12:00:00,0.933269
V10M,7/21/2009,12:00:00,3.47035
T2M,7/21/2009,12:00:00,297.824
D2M,7/21/2009,12:00:00,297.457
pm1,7/21/2009,15:00:00,1.40E-08
pm2p5,7/21/2009,15:00:00,1.75E-08
pm10,7/21/2009,15:00:00,2.43E-08
U10M,7/21/2009,15:00:00,2.51855
V10M,7/21/2009,15:00:00,3.87116
T2M,7/21/2009,15:00:00,297.853
D2M,7/21/2009,15:00:00,297.445
pm1,7/21/2009,18:00:00,1.34E-08
pm2p5,7/21/2009,18:00:00,1.76E-08
pm10,7/21/2009,18:00:00,2.39E-08
U10M,7/21/2009,18:00:00,4.48573
V10M,7/21/2009,18:00:00,2.65562
T2M,7/21/2009,18:00:00,297.98
D2M,7/21/2009,18:00:00,295.848
pm1,7/21/2009,21:00:00,1.14E-08
pm2p5,7/21/2009,21:00:00,1.62E-08
pm10,7/21/2009,21:00:00,2.14E-08
U10M,7/21/2009,21:00:00,4.91301
V10M,7/21/2009,21:00:00,0.492439
T2M,7/21/2009,21:00:00,299.345
D2M,7/21/2009,21:00:00,296.161
pm1,7/22/2009,0:00:00,2.94E-09
pm2p5,7/22/2009,0:00:00,3.48E-09
pm10,7/22/2009,0:00:00,4.86E-09
U10M,7/22/2009,0:00:00,2.93693
V10M,7/22/2009,0:00:00,-2.46442
T2M,7/22/2009,0:00:00,301.073
D2M,7/22/2009,0:00:00,296.475
pm1,7/22/2009,3:00:00,3.60E-09
pm2p5,7/22/2009,3:00:00,4.58E-09
pm10,7/22/2009,3:00:00,6.23E-09
U10M,7/22/2009,3:00:00,-0.172494
V10M,7/22/2009,3:00:00,-2.3468
T2M,7/22/2009,3:00:00,302.047
D2M,7/22/2009,3:00:00,297.151
pm1,7/22/2009,6:00:00,4.32E-09
pm2p5,7/22/2009,6:00:00,5.60E-09
pm10,7/22/2009,6:00:00,7.49E-09
U10M,7/22/2009,6:00:00,-1.40021
V10M,7/22/2009,6:00:00,-0.736838
T2M,7/22/2009,6:00:00,300.422
D2M,7/22/2009,6:00:00,298.503
pm1,7/22/2009,9:00:00,5.79E-09
pm2p5,7/22/2009,9:00:00,6.99E-09
pm10,7/22/2009,9:00:00,9.57E-09
U10M,7/22/2009,9:00:00,-1.08692
V10M,7/22/2009,9:00:00,1.94208
T2M,7/22/2009,9:00:00,297.689
D2M,7/22/2009,9:00:00,297.257
pm1,7/22/2009,12:00:00,1.04E-08
pm2p5,7/22/2009,12:00:00,1.24E-08
pm10,7/22/2009,12:00:00,1.75E-08
U10M,7/22/2009,12:00:00,-0.328578
V10M,7/22/2009,12:00:00,3.65114
T2M,7/22/2009,12:00:00,298.048
D2M,7/22/2009,12:00:00,297.586
pm1,7/22/2009,15:00:00,1.12E-08
pm2p5,7/22/2009,15:00:00,1.35E-08
pm10,7/22/2009,15:00:00,1.90E-08
U10M,7/22/2009,15:00:00,0.93859
V10M,7/22/2009,15:00:00,3.82553
T2M,7/22/2009,15:00:00,297.908
D2M,7/22/2009,15:00:00,297.772
pm1,7/22/2009,18:00:00,1.15E-08
pm2p5,7/22/2009,18:00:00,1.41E-08
pm10,7/22/2009,18:00:00,1.95E-08
U10M,7/22/2009,18:00:00,3.07432
V10M,7/22/2009,18:00:00,2.59638
T2M,7/22/2009,18:00:00,297.219
D2M,7/22/2009,18:00:00,296.868
pm1,7/22/2009,21:00:00,1.09E-08
pm2p5,7/22/2009,21:00:00,1.38E-08
pm10,7/22/2009,21:00:00,1.89E-08
U10M,7/22/2009,21:00:00,4.43888
V10M,7/22/2009,21:00:00,1.15822
T2M,7/22/2009,21:00:00,299.608
D2M,7/22/2009,21:00:00,297.71
pm1,7/23/2009,0:00:00,5.07E-09
pm2p5,7/23/2009,0:00:00,6.71E-09
pm10,7/23/2009,0:00:00,8.97E-09
U10M,7/23/2009,0:00:00,3.48589
V10M,7/23/2009,0:00:00,-1.48398
T2M,7/23/2009,0:00:00,300.449
D2M,7/23/2009,0:00:00,296.858
pm1,7/23/2009,3:00:00,5.82E-09
pm2p5,7/23/2009,3:00:00,7.57E-09
pm10,7/23/2009,3:00:00,1.01E-08
U10M,7/23/2009,3:00:00,0.308966
V10M,7/23/2009,3:00:00,-2.47161
T2M,7/23/2009,3:00:00,301.134
D2M,7/23/2009,3:00:00,296.428
pm1,7/23/2009,6:00:00,6.07E-09
pm2p5,7/23/2009,6:00:00,7.77E-09
pm10,7/23/2009,6:00:00,1.04E-08
U10M,7/23/2009,6:00:00,-1.9262
V10M,7/23/2009,6:00:00,-1.53626
T2M,7/23/2009,6:00:00,300.462
D2M,7/23/2009,6:00:00,298.222
pm1,7/23/2009,9:00:00,5.54E-09
pm2p5,7/23/2009,9:00:00,6.90E-09
pm10,7/23/2009,9:00:00,9.28E-09
U10M,7/23/2009,9:00:00,-2.00355
V10M,7/23/2009,9:00:00,1.07481
T2M,7/23/2009,9:00:00,298.386
D2M,7/23/2009,9:00:00,297.362
pm1,7/23/2009,12:00:00,2.13E-10
pm2p5,7/23/2009,12:00:00,2.63E-10
pm10,7/23/2009,12:00:00,3.66E-10
U10M,7/23/2009,12:00:00,-0.988342
V10M,7/23/2009,12:00:00,2.59037
T2M,7/23/2009,12:00:00,297.618
D2M,7/23/2009,12:00:00,297.527
pm1,7/23/2009,15:00:00,1.12E-09
pm2p5,7/23/2009,15:00:00,1.33E-09
pm10,7/23/2009,15:00:00,1.84E-09
