#,name,date,time,value,
,pm10,2014-01-08,06:00:00,3.52165e-09,
,u10,2014-01-08,06:00:00,-3.66515,
,v10,2014-01-08,06:00:00,-3.93043,
,t2m,2014-01-08,06:00:00,287.057,
,d2m,2014-01-08,06:00:00,277.873,
,pm1,2014-01-08,09:00:00,2.42931e-09,
,pm2p5,2014-01-08,09:00:00,2.99789e-09,
,pm10,2014-01-08,09:00:00,4.2414e-09,
,u10,2014-01-08,09:00:00,-4.41248,
,v10,2014-01-08,09:00:00,-3.71772,
,t2m,2014-01-08,09:00:00,289.168,
,d2m,2014-01-08,09:00:00,283.54,
,pm1,2014-01-08,12:00:00,8.90954e-09,
,pm2p5,2014-01-08,12:00:00,1.07743e-08,
,pm10,2014-01-08,12:00:00,1.51043e-08,
,u10,2014-01-08,12:00:00,-3.56375,
,v10,2014-01-08,12:00:00,-2.47262,
,t2m,2014-01-08,12:00:00,288.663,
,d2m,2014-01-08,12:00:00,285.315,
,pm1,2014-01-08,15:00:00,9.83466e-09,
,pm2p5,2014-01-08,15:00:00,1.18075e-08,
,pm10,2014-01-08,15:00:00,1.65734e-08,
,u10,2014-01-08,15:00:00,-4.31653,
,v10,2014-01-08,15:00:00,-1.48969,
,t2m,2014-01-08,15:00:00,288.964,
,d2m,2014-01-08,15:00:00,285.169,
,pm1,2014-01-08,18:00:00,9.61725e-09,
,pm2p5,2014-01-08,18:00:00,1.15764e-08,
,pm10,2014-01-08,18:00:00,1.62873e-08,
,u10,2014-01-08,18:00:00,-4.93824,
,v10,2014-01-08,18:00:00,-1.89449,
,t2m,2014-01-08,18:00:00,289.522,
,d2m,2014-01-08,18:00:00,282.887,
,pm1,2014-01-08,21:00:00,9.54863e-09,
,pm2p5,2014-01-08,21:00:00,1.17723e-08,
,pm10,2014-01-08,21:00:00,1.68069e-08,
,u10,2014-01-08,21:00:00,-6.32286,
,v10,2014-01-08,21:00:00,-2.96419,
,t2m,2014-01-08,21:00:00,289.726,
,d2m,2014-01-08,21:00:00,281.109,
,pm1,2014-01-09,00:00:00,1.49705e-08,
,pm2p5,2014-01-09,00:00:00,1.99159e-08,
,pm10,2014-01-09,00:00:00,2.89823e-08,
,u10,2014-01-09,00:00:00,-7.20942,
,v10,2014-01-09,00:00:00,-2.97635,
,t2m,2014-01-09,00:00:00,290.367,
,d2m,2014-01-09,00:00:00,281.924,
,pm1,2014-01-09,03:00:00,1.60612e-08,
,pm2p5,2014-01-09,03:00:00,2.29677e-08,
,pm10,2014-01-09,03:00:00,3.28864e-08,
,u10,2014-01-09,03:00:00,-7.89073,
,v10,2014-01-09,03:00:00,-4.17157,
,t2m,2014-01-09,03:00:00,290.273,
